,Subject,Accelorometer Axis,Signal Length,Dimension,Delay,Permutation Entropy,Complexity,Activity,Body Part
5007,12.0,y,1024.0,3.0,2.0,0.8935894465502867,0.09185067395112485,Climbing Up,chest
5008,12.0,y,2048.0,3.0,2.0,0.8929639230980378,0.09216521040844262,Climbing Up,chest
5009,12.0,y,4096.0,3.0,2.0,0.8997326784742993,0.08671263851121333,Climbing Up,chest
5010,12.0,y,1024.0,3.0,3.0,0.9348298660227353,0.05911200191879727,Climbing Up,chest
5011,12.0,y,2048.0,3.0,3.0,0.9360239108697542,0.058072180091991346,Climbing Up,chest
5012,12.0,y,4096.0,3.0,3.0,0.9417743040971792,0.05292650565367086,Climbing Up,chest
5013,12.0,y,1024.0,4.0,1.0,0.6761062122512318,0.25657636680927504,Climbing Up,chest
5014,12.0,y,2048.0,4.0,1.0,0.6757026715495631,0.25838528182887366,Climbing Up,chest
5015,12.0,y,4096.0,4.0,1.0,0.6849167644402334,0.2554092336780358,Climbing Up,chest
5016,12.0,y,1024.0,4.0,2.0,0.8377114090637682,0.1689724437683157,Climbing Up,chest
5017,12.0,y,2048.0,4.0,2.0,0.8357613847472476,0.17031275859309433,Climbing Up,chest
5018,12.0,y,4096.0,4.0,2.0,0.8473416799056158,0.15871295331543545,Climbing Up,chest
5019,12.0,y,1024.0,4.0,3.0,0.8780285955981362,0.14377823134954748,Climbing Up,chest
5020,12.0,y,2048.0,4.0,3.0,0.8832145907817197,0.13597952723760057,Climbing Up,chest
5021,12.0,y,4096.0,4.0,3.0,0.895193276457842,0.11937299985619303,Climbing Up,chest
5022,12.0,y,1024.0,5.0,1.0,0.6217540283672344,0.33700299319352267,Climbing Up,chest
5023,12.0,y,2048.0,5.0,1.0,0.6257113050115556,0.3320295420581661,Climbing Up,chest
5024,12.0,y,4096.0,5.0,1.0,0.6375852504676203,0.32826009374531373,Climbing Up,chest
5025,12.0,y,1024.0,5.0,2.0,0.7845100314888386,0.27680716318257126,Climbing Up,chest
5026,12.0,y,2048.0,5.0,2.0,0.7874451178801294,0.2677327503694796,Climbing Up,chest
5027,12.0,y,4096.0,5.0,2.0,0.8044638493892822,0.2466236333657575,Climbing Up,chest
5028,12.0,y,1024.0,5.0,3.0,0.8101968327007123,0.2785697802422851,Climbing Up,chest
5029,12.0,y,2048.0,5.0,3.0,0.8256743327132264,0.25760965293159377,Climbing Up,chest
5030,12.0,y,4096.0,5.0,3.0,0.8463378875749656,0.22484555709575843,Climbing Up,chest
5031,12.0,y,1024.0,6.0,1.0,0.5775525387074463,0.41610136031115874,Climbing Up,chest
5032,12.0,y,2048.0,6.0,1.0,0.587937178832596,0.40587106885986673,Climbing Up,chest
5033,12.0,y,4096.0,6.0,1.0,0.6040795113355772,0.39985222206329263,Climbing Up,chest
5034,12.0,y,1024.0,6.0,2.0,0.718208984041835,0.4237663307965298,Climbing Up,chest
5035,12.0,y,2048.0,6.0,2.0,0.7314603669981055,0.4006802723127318,Climbing Up,chest
5036,12.0,y,4096.0,6.0,2.0,0.7571566964870972,0.3675120129162703,Climbing Up,chest
5037,12.0,y,1024.0,6.0,3.0,0.7461206068668967,0.42013853392269646,Climbing Up,chest
5038,12.0,y,2048.0,6.0,3.0,0.7699869322092603,0.3945702266025369,Climbing Up,chest
5039,12.0,y,4096.0,6.0,3.0,0.7983933268672947,0.3501644706678864,Climbing Up,chest
5040,12.0,z,1024.0,3.0,1.0,0.9094805233514804,0.0791816476847626,Climbing Up,chest
5041,12.0,z,2048.0,3.0,1.0,0.8988843181698187,0.08732365440142162,Climbing Up,chest
5042,12.0,z,4096.0,3.0,1.0,0.900644794188055,0.0861350873496453,Climbing Up,chest
5043,12.0,z,1024.0,3.0,2.0,0.984030863403981,0.01548357725624242,Climbing Up,chest
5044,12.0,z,2048.0,3.0,2.0,0.9771962721866029,0.021650886767596907,Climbing Up,chest
5045,12.0,z,4096.0,3.0,2.0,0.9808778722636763,0.018265005559143562,Climbing Up,chest
5046,12.0,z,1024.0,3.0,3.0,0.9863911665704667,0.013161678804616592,Climbing Up,chest
5047,12.0,z,2048.0,3.0,3.0,0.9853682931562705,0.013931919109256993,Climbing Up,chest
5048,12.0,z,4096.0,3.0,3.0,0.9874511027430207,0.012110379540335883,Climbing Up,chest
5049,12.0,z,1024.0,4.0,1.0,0.8595786529877386,0.15619002932577863,Climbing Up,chest
5050,12.0,z,2048.0,4.0,1.0,0.8489541282198808,0.16350487996450705,Climbing Up,chest
5051,12.0,z,4096.0,4.0,1.0,0.8522461927878784,0.16219747524804198,Climbing Up,chest
5052,12.0,z,1024.0,4.0,2.0,0.967125222685972,0.04144187501546387,Climbing Up,chest
5053,12.0,z,2048.0,4.0,2.0,0.9594908289365233,0.0508953347782332,Climbing Up,chest
5054,12.0,z,4096.0,4.0,2.0,0.9635057687645738,0.04545967369544426,Climbing Up,chest
5055,12.0,z,1024.0,4.0,3.0,0.9739277229014272,0.03205093928809236,Climbing Up,chest
5056,12.0,z,2048.0,4.0,3.0,0.9728561951938773,0.033561015039586646,Climbing Up,chest
5057,12.0,z,4096.0,4.0,3.0,0.9716893620413347,0.0349869085600008,Climbing Up,chest
5058,12.0,z,1024.0,5.0,1.0,0.822472416382791,0.25059175542935036,Climbing Up,chest
5059,12.0,z,2048.0,5.0,1.0,0.8168757538669298,0.2476442247603267,Climbing Up,chest
5060,12.0,z,4096.0,5.0,1.0,0.8248846439364639,0.23881007210210922,Climbing Up,chest
5061,12.0,z,1024.0,5.0,2.0,0.9460168564000115,0.09161493439460196,Climbing Up,chest
5062,12.0,z,2048.0,5.0,2.0,0.9445991123965957,0.09193550277098078,Climbing Up,chest
5063,12.0,z,4096.0,5.0,2.0,0.9479903272780754,0.08422220024001306,Climbing Up,chest
5064,12.0,z,1024.0,5.0,3.0,0.9438422910477188,0.09118797954645322,Climbing Up,chest
5065,12.0,z,2048.0,5.0,3.0,0.9474651826883231,0.08502585628863893,Climbing Up,chest
5066,12.0,z,4096.0,5.0,3.0,0.9478296659930368,0.08333948165608779,Climbing Up,chest
5067,12.0,z,1024.0,6.0,1.0,0.775446620051082,0.3869818679392904,Climbing Up,chest
5068,12.0,z,2048.0,6.0,1.0,0.782056864445925,0.3609492486116643,Climbing Up,chest
5069,12.0,z,4096.0,6.0,1.0,0.7977270713694907,0.3366422959850004,Climbing Up,chest
5070,12.0,z,1024.0,6.0,2.0,0.8873846835706896,0.25568950232970533,Climbing Up,chest
5071,12.0,z,2048.0,6.0,2.0,0.9069800720589429,0.20464669537356395,Climbing Up,chest
5072,12.0,z,4096.0,6.0,2.0,0.9192928755709714,0.1683601064616749,Climbing Up,chest
5073,12.0,z,1024.0,6.0,3.0,0.8758844770232321,0.27282030589413775,Climbing Up,chest
5074,12.0,z,2048.0,6.0,3.0,0.8998665797752491,0.21258902499696167,Climbing Up,chest
5075,12.0,z,4096.0,6.0,3.0,0.9106656000185438,0.18051343355874427,Climbing Up,chest
5076,12.0,x,1024.0,3.0,1.0,0.8474451583592575,0.12557808882030516,Climbing Down,chest
5077,12.0,x,2048.0,3.0,1.0,0.8489839471738618,0.12461394921823486,Climbing Down,chest
5078,12.0,x,4096.0,3.0,1.0,0.8531592865711037,0.12167105238336767,Climbing Down,chest
5079,12.0,x,1024.0,3.0,2.0,0.9620594060467381,0.03528480290020638,Climbing Down,chest
5080,12.0,x,2048.0,3.0,2.0,0.9611963527972645,0.03597516064817038,Climbing Down,chest
5081,12.0,x,4096.0,3.0,2.0,0.9616945959666559,0.03555188290725886,Climbing Down,chest
5082,12.0,x,1024.0,3.0,3.0,0.9903077599545278,0.009313226844633263,Climbing Down,chest
5083,12.0,x,2048.0,3.0,3.0,0.9900476548157742,0.00952140773723951,Climbing Down,chest
5084,12.0,x,4096.0,3.0,3.0,0.9917227549315095,0.007968820957897693,Climbing Down,chest
5085,12.0,x,1024.0,4.0,1.0,0.7725606978477988,0.22467251546938,Climbing Down,chest
5086,12.0,x,2048.0,4.0,1.0,0.7782364300715913,0.21836224872901744,Climbing Down,chest
5087,12.0,x,4096.0,4.0,1.0,0.7834174362325669,0.21558816785038928,Climbing Down,chest
5088,12.0,x,1024.0,4.0,2.0,0.9385401588373703,0.07682806906747049,Climbing Down,chest
5089,12.0,x,2048.0,4.0,2.0,0.9353736786349292,0.08027475751216556,Climbing Down,chest
5090,12.0,x,4096.0,4.0,2.0,0.9370201348919334,0.0784509127641655,Climbing Down,chest
5091,12.0,x,1024.0,4.0,3.0,0.9803939014610857,0.02454269933392232,Climbing Down,chest
5092,12.0,x,2048.0,4.0,3.0,0.9811549039031326,0.02333619637568055,Climbing Down,chest
5093,12.0,x,4096.0,4.0,3.0,0.9852060665617054,0.01887652148502689,Climbing Down,chest
5094,12.0,x,1024.0,5.0,1.0,0.7264922511646208,0.3254287806717228,Climbing Down,chest
5095,12.0,x,2048.0,5.0,1.0,0.7373654729632262,0.31111456380516683,Climbing Down,chest
5096,12.0,x,4096.0,5.0,1.0,0.7452006133684738,0.30526937982364094,Climbing Down,chest
5097,12.0,x,1024.0,5.0,2.0,0.9176934949016544,0.1376385960070406,Climbing Down,chest
5098,12.0,x,2048.0,5.0,2.0,0.9202174653610528,0.129519741804235,Climbing Down,chest
5099,12.0,x,4096.0,5.0,2.0,0.92358851870491,0.12434269009296009,Climbing Down,chest
5100,12.0,x,1024.0,5.0,3.0,0.9622145342439652,0.06436648764711868,Climbing Down,chest
5101,12.0,x,2048.0,5.0,3.0,0.968223698612157,0.053005239710829814,Climbing Down,chest
5102,12.0,x,4096.0,5.0,3.0,0.9765920004988994,0.04006114253525343,Climbing Down,chest
5103,12.0,x,1024.0,6.0,1.0,0.6870801170431415,0.43537514688606943,Climbing Down,chest
5104,12.0,x,2048.0,6.0,1.0,0.7041882733969416,0.41194681068887223,Climbing Down,chest
5105,12.0,x,4096.0,6.0,1.0,0.7167226739104219,0.4002652052749405,Climbing Down,chest
5106,12.0,x,1024.0,6.0,2.0,0.8662893324744627,0.2958316782856468,Climbing Down,chest
5107,12.0,x,2048.0,6.0,2.0,0.887336442085339,0.24600741451773422,Climbing Down,chest
5108,12.0,x,4096.0,6.0,2.0,0.904116758621282,0.20727256607657685,Climbing Down,chest
5109,12.0,x,1024.0,6.0,3.0,0.9025803724049634,0.2338465968086604,Climbing Down,chest
5110,12.0,x,2048.0,6.0,3.0,0.9345344496981268,0.15275307576182623,Climbing Down,chest
5111,12.0,x,4096.0,6.0,3.0,0.9580441643386935,0.09697487153380925,Climbing Down,chest
5112,12.0,y,1024.0,3.0,1.0,0.7848775207934062,0.1653843720521156,Climbing Down,chest
5113,12.0,y,2048.0,3.0,1.0,0.7762652896720146,0.17055423847864,Climbing Down,chest
5114,12.0,y,4096.0,3.0,1.0,0.783992899345175,0.16634140636416492,Climbing Down,chest
5115,12.0,y,1024.0,3.0,2.0,0.9300468704766582,0.06217326998937208,Climbing Down,chest
5116,12.0,y,2048.0,3.0,2.0,0.9110503414678897,0.0774740652130053,Climbing Down,chest
5117,12.0,y,4096.0,3.0,2.0,0.9176817416206793,0.0726025184758372,Climbing Down,chest
5118,12.0,y,1024.0,3.0,3.0,0.9546322409436494,0.042059430429400496,Climbing Down,chest
5119,12.0,y,2048.0,3.0,3.0,0.9454398042523525,0.05019648270331908,Climbing Down,chest
5120,12.0,y,4096.0,3.0,3.0,0.9526988457943764,0.043833522400899154,Climbing Down,chest
5121,12.0,y,1024.0,4.0,1.0,0.7035493489160897,0.2521855966299541,Climbing Down,chest
5122,12.0,y,2048.0,4.0,1.0,0.6907906241985653,0.2556522797194402,Climbing Down,chest
5123,12.0,y,4096.0,4.0,1.0,0.6997415918736188,0.2524941015737632,Climbing Down,chest
5124,12.0,y,1024.0,4.0,2.0,0.8802531204056245,0.13288248692746119,Climbing Down,chest
5125,12.0,y,2048.0,4.0,2.0,0.8585695930645902,0.14903821814540957,Climbing Down,chest
5126,12.0,y,4096.0,4.0,2.0,0.8685555531662531,0.14256078151383428,Climbing Down,chest
5127,12.0,y,1024.0,4.0,3.0,0.9285750368542615,0.08089980770708277,Climbing Down,chest
5128,12.0,y,2048.0,4.0,3.0,0.9119292504953895,0.09779646134059512,Climbing Down,chest
5129,12.0,y,4096.0,4.0,3.0,0.9207594538279517,0.09120496523903739,Climbing Down,chest
5130,12.0,y,1024.0,5.0,1.0,0.6558019301743295,0.33292084576708364,Climbing Down,chest
5131,12.0,y,2048.0,5.0,1.0,0.6437728294316231,0.3300296467581166,Climbing Down,chest
5132,12.0,y,4096.0,5.0,1.0,0.6548146301454446,0.3278093915902252,Climbing Down,chest
5133,12.0,y,1024.0,5.0,2.0,0.8413736342829166,0.22184152996346884,Climbing Down,chest
5134,12.0,y,2048.0,5.0,2.0,0.8178892379856181,0.23656087645407461,Climbing Down,chest
5135,12.0,y,4096.0,5.0,2.0,0.8334369860764154,0.223958251704091,Climbing Down,chest
5136,12.0,y,1024.0,5.0,3.0,0.9006370294776176,0.14458614214898147,Climbing Down,chest
5137,12.0,y,2048.0,5.0,3.0,0.8817541143175295,0.16817002898073155,Climbing Down,chest
5138,12.0,y,4096.0,5.0,3.0,0.8949428665857421,0.15471168531743099,Climbing Down,chest
5139,12.0,y,1024.0,6.0,1.0,0.612851312638111,0.41948758350364335,Climbing Down,chest
5140,12.0,y,2048.0,6.0,1.0,0.6054540240762645,0.4068892694219411,Climbing Down,chest
5141,12.0,y,4096.0,6.0,1.0,0.6214356670247845,0.4032743113876544,Climbing Down,chest
5142,12.0,y,1024.0,6.0,2.0,0.789342295705616,0.3661187365092073,Climbing Down,chest
5143,12.0,y,2048.0,6.0,2.0,0.7749408077243943,0.35834921186075197,Climbing Down,chest
5144,12.0,y,4096.0,6.0,2.0,0.7984148839670564,0.3330407198679708,Climbing Down,chest
5145,12.0,y,1024.0,6.0,3.0,0.8298867183778155,0.3281790464241972,Climbing Down,chest
5146,12.0,y,2048.0,6.0,3.0,0.8303256708384662,0.30695521820944044,Climbing Down,chest
5147,12.0,y,4096.0,6.0,3.0,0.8597544769472414,0.2579373245691601,Climbing Down,chest
5148,12.0,z,1024.0,3.0,1.0,0.903954843922858,0.08385515734104897,Climbing Down,chest
5149,12.0,z,2048.0,3.0,1.0,0.9062602804525868,0.08204975260526859,Climbing Down,chest
5150,12.0,z,4096.0,3.0,1.0,0.9117402513828002,0.07754058557599054,Climbing Down,chest
5151,12.0,z,1024.0,3.0,2.0,0.9952288262648546,0.004651988415333472,Climbing Down,chest
5152,12.0,z,2048.0,3.0,2.0,0.9931409138076807,0.006606824381687934,Climbing Down,chest
5153,12.0,z,4096.0,3.0,2.0,0.9950615050764424,0.004803320874239138,Climbing Down,chest
5154,12.0,z,1024.0,3.0,3.0,0.9984995553843787,0.0014912438280702033,Climbing Down,chest
5155,12.0,z,2048.0,3.0,3.0,0.9973841880088163,0.002599413178502522,Climbing Down,chest
5156,12.0,z,4096.0,3.0,3.0,0.9987907422677785,0.0012020587418194568,Climbing Down,chest
5157,12.0,z,1024.0,4.0,1.0,0.8423697880688353,0.18520325549581382,Climbing Down,chest
5158,12.0,z,2048.0,4.0,1.0,0.8477089686933638,0.17729415597726603,Climbing Down,chest
5159,12.0,z,4096.0,4.0,1.0,0.8528396333191938,0.17206741849678195,Climbing Down,chest
5160,12.0,z,1024.0,4.0,2.0,0.9880060882687905,0.015769650586721258,Climbing Down,chest
5161,12.0,z,2048.0,4.0,2.0,0.9852632737418915,0.019009968133941516,Climbing Down,chest
5162,12.0,z,4096.0,4.0,2.0,0.9903600489086855,0.012437897417467356,Climbing Down,chest
5163,12.0,z,1024.0,4.0,3.0,0.9933689311029917,0.008668351096967283,Climbing Down,chest
5164,12.0,z,2048.0,4.0,3.0,0.9942795840359019,0.0075689615913994346,Climbing Down,chest
5165,12.0,z,4096.0,4.0,3.0,0.9970865279900005,0.0038321543221297217,Climbing Down,chest
5166,12.0,z,1024.0,5.0,1.0,0.8054135718150363,0.2854485710178143,Climbing Down,chest
5167,12.0,z,2048.0,5.0,1.0,0.8142277695567056,0.26860768761984244,Climbing Down,chest
5168,12.0,z,4096.0,5.0,1.0,0.8231084175970061,0.2559435437092904,Climbing Down,chest
5169,12.0,z,1024.0,5.0,2.0,0.9708474111942366,0.05355778463996969,Climbing Down,chest
5170,12.0,z,2048.0,5.0,2.0,0.9746808673800482,0.04390918060673814,Climbing Down,chest
5171,12.0,z,4096.0,5.0,2.0,0.9841174150799261,0.027508621978082636,Climbing Down,chest
5172,12.0,z,1024.0,5.0,3.0,0.9796113269899634,0.036465190654183396,Climbing Down,chest
5173,12.0,z,2048.0,5.0,3.0,0.9882892968594111,0.021025165148779803,Climbing Down,chest
5174,12.0,z,4096.0,5.0,3.0,0.9931120796544087,0.012074741688845678,Climbing Down,chest
5175,12.0,z,1024.0,6.0,1.0,0.7685895594593558,0.409764319451824,Climbing Down,chest
5176,12.0,z,2048.0,6.0,1.0,0.7844197183679981,0.38102431886771915,Climbing Down,chest
5177,12.0,z,4096.0,6.0,1.0,0.8012194220582421,0.35537116183215817,Climbing Down,chest
5178,12.0,z,1024.0,6.0,2.0,0.9160213021560908,0.21151993620395645,Climbing Down,chest
5179,12.0,z,2048.0,6.0,2.0,0.9446787077057152,0.13552860476575254,Climbing Down,chest
5180,12.0,z,4096.0,6.0,2.0,0.9696415111958361,0.07249629677440277,Climbing Down,chest
5181,12.0,z,1024.0,6.0,3.0,0.9228773361413387,0.194939872088679,Climbing Down,chest
5182,12.0,z,2048.0,6.0,3.0,0.9625478488945078,0.09268780702940835,Climbing Down,chest
5183,12.0,z,4096.0,6.0,3.0,0.9795918245957196,0.04907163335607105,Climbing Down,chest
5184,13.0,x,1024.0,3.0,1.0,0.752778635602995,0.1847271816071402,Walking,chest
5185,13.0,x,2048.0,3.0,1.0,0.7600174213402114,0.18060874433495866,Walking,chest
5186,13.0,x,4096.0,3.0,1.0,0.7609420494395287,0.18010406409587085,Walking,chest
5187,13.0,x,1024.0,3.0,2.0,0.8551100423823343,0.12027393960176878,Walking,chest
5188,13.0,x,2048.0,3.0,2.0,0.8708362423251543,0.1089666254334014,Walking,chest
5189,13.0,x,4096.0,3.0,2.0,0.8805170408538384,0.1017961355702534,Walking,chest
5190,13.0,x,1024.0,3.0,3.0,0.9068677706198688,0.081568210836241,Walking,chest
5191,13.0,x,2048.0,3.0,3.0,0.9223782972248775,0.06921548015126656,Walking,chest
5192,13.0,x,4096.0,3.0,3.0,0.9399079112542204,0.05479095155809795,Walking,chest
5193,13.0,x,1024.0,4.0,1.0,0.6597312666552229,0.2599881440037893,Walking,chest
5194,13.0,x,2048.0,4.0,1.0,0.6703678840564842,0.2559486993152176,Walking,chest
5195,13.0,x,4096.0,4.0,1.0,0.6687142002910249,0.2600514770518043,Walking,chest
5196,13.0,x,1024.0,4.0,2.0,0.7920186868637367,0.19944294105916668,Walking,chest
5197,13.0,x,2048.0,4.0,2.0,0.8120390281274389,0.1880040355316578,Walking,chest
5198,13.0,x,4096.0,4.0,2.0,0.8259363547422757,0.18152202878406862,Walking,chest
5199,13.0,x,1024.0,4.0,3.0,0.8529988931513824,0.16967646733433922,Walking,chest
5200,13.0,x,2048.0,4.0,3.0,0.8769283335658925,0.14186576835257797,Walking,chest
5201,13.0,x,4096.0,4.0,3.0,0.9058629465540224,0.11169874873043559,Walking,chest
5202,13.0,x,1024.0,5.0,1.0,0.6063377497979882,0.3359081248164642,Walking,chest
5203,13.0,x,2048.0,5.0,1.0,0.6200739569219825,0.3318559508205458,Walking,chest
5204,13.0,x,4096.0,5.0,1.0,0.6194485507964448,0.3353089054234684,Walking,chest
5205,13.0,x,1024.0,5.0,2.0,0.7414198143524632,0.30578051804013523,Walking,chest
5206,13.0,x,2048.0,5.0,2.0,0.7705277794475418,0.2828510529462273,Walking,chest
5207,13.0,x,4096.0,5.0,2.0,0.7924899663508522,0.2681636407496382,Walking,chest
5208,13.0,x,1024.0,5.0,3.0,0.7817411710630201,0.32388241275197677,Walking,chest
5209,13.0,x,2048.0,5.0,3.0,0.8208011951487754,0.2717444915529304,Walking,chest
5210,13.0,x,4096.0,5.0,3.0,0.8686358448986813,0.20305504424727971,Walking,chest
5211,13.0,x,1024.0,6.0,1.0,0.5650583040598053,0.41211619059479415,Walking,chest
5212,13.0,x,2048.0,6.0,1.0,0.5830680651910177,0.40861572186790396,Walking,chest
5213,13.0,x,4096.0,6.0,1.0,0.5876591403016586,0.407285662658883,Walking,chest
5214,13.0,x,1024.0,6.0,2.0,0.6845136995474784,0.44067492293983584,Walking,chest
5215,13.0,x,2048.0,6.0,2.0,0.7194862742765878,0.4134021749525843,Walking,chest
5216,13.0,x,4096.0,6.0,2.0,0.7555003883104728,0.3779576710006115,Walking,chest
5217,13.0,x,1024.0,6.0,3.0,0.7112904668576939,0.4560777797386682,Walking,chest
5218,13.0,x,2048.0,6.0,3.0,0.7590628914303115,0.4088290263870223,Walking,chest
5219,13.0,x,4096.0,6.0,3.0,0.8173740898169838,0.33161270808450044,Walking,chest
5220,13.0,y,1024.0,3.0,1.0,0.7072539506647816,0.20671302191273674,Walking,chest
5221,13.0,y,2048.0,3.0,1.0,0.6967224451998495,0.21097971501290144,Walking,chest
5222,13.0,y,4096.0,3.0,1.0,0.706233373820978,0.20687676961256377,Walking,chest
5223,13.0,y,1024.0,3.0,2.0,0.8410832001125822,0.12858871230701696,Walking,chest
5224,13.0,y,2048.0,3.0,2.0,0.8325506570093084,0.13336005007470073,Walking,chest
5225,13.0,y,4096.0,3.0,2.0,0.8396429171162446,0.1294323263761812,Walking,chest
5226,13.0,y,1024.0,3.0,3.0,0.9218227367419282,0.06996912754581358,Walking,chest
5227,13.0,y,2048.0,3.0,3.0,0.9179390189884428,0.07131235346885956,Walking,chest
5228,13.0,y,4096.0,3.0,3.0,0.9207009762384968,0.06945511975596591,Walking,chest
5229,13.0,y,1024.0,4.0,1.0,0.6008274405571676,0.281373913695056,Walking,chest
5230,13.0,y,2048.0,4.0,1.0,0.588706350618391,0.2824139805390387,Walking,chest
5231,13.0,y,4096.0,4.0,1.0,0.601185564199448,0.27715941693981355,Walking,chest
5232,13.0,y,1024.0,4.0,2.0,0.7486489057259016,0.2526655613295074,Walking,chest
5233,13.0,y,2048.0,4.0,2.0,0.7415444590656938,0.2534561699892229,Walking,chest
5234,13.0,y,4096.0,4.0,2.0,0.7570299686437367,0.23987359780322312,Walking,chest
5235,13.0,y,1024.0,4.0,3.0,0.8107567027272938,0.2141872866611193,Walking,chest
5236,13.0,y,2048.0,4.0,3.0,0.8122774458310057,0.2054123361701689,Walking,chest
5237,13.0,y,4096.0,4.0,3.0,0.8255506405962982,0.19123373664952933,Walking,chest
5238,13.0,y,1024.0,5.0,1.0,0.5431431394563386,0.34872085345097154,Walking,chest
5239,13.0,y,2048.0,5.0,1.0,0.5319991183107201,0.34464147116553406,Walking,chest
5240,13.0,y,4096.0,5.0,1.0,0.5452009525003296,0.33910835079364327,Walking,chest
5241,13.0,y,1024.0,5.0,2.0,0.6736763270629671,0.3575676821891975,Walking,chest
5242,13.0,y,2048.0,5.0,2.0,0.6716016344617896,0.35155654682112186,Walking,chest
5243,13.0,y,4096.0,5.0,2.0,0.694018152423706,0.3369898533846237,Walking,chest
5244,13.0,y,1024.0,5.0,3.0,0.722156491284642,0.36778753758920757,Walking,chest
5245,13.0,y,2048.0,5.0,3.0,0.736506388481828,0.34308080474075825,Walking,chest
5246,13.0,y,4096.0,5.0,3.0,0.7596767988130174,0.3192531006165564,Walking,chest
5247,13.0,y,1024.0,6.0,1.0,0.5055792936547603,0.404177848358938,Walking,chest
5248,13.0,y,2048.0,6.0,1.0,0.49602747356975885,0.3961138082143799,Walking,chest
5249,13.0,y,4096.0,6.0,1.0,0.5088991398213824,0.392132064135504,Walking,chest
5250,13.0,y,1024.0,6.0,2.0,0.608380706707147,0.4525189852514992,Walking,chest
5251,13.0,y,2048.0,6.0,2.0,0.6125766794274785,0.4402240081695302,Walking,chest
5252,13.0,y,4096.0,6.0,2.0,0.6423143666246023,0.43012444069666306,Walking,chest
5253,13.0,y,1024.0,6.0,3.0,0.655072711764482,0.4687489682751629,Walking,chest
5254,13.0,y,2048.0,6.0,3.0,0.684818155968872,0.4493108298277226,Walking,chest
5255,13.0,y,4096.0,6.0,3.0,0.7102223484121034,0.4291593724488588,Walking,chest
5256,13.0,z,1024.0,3.0,1.0,0.8342594186494497,0.13457093257812294,Walking,chest
5257,13.0,z,2048.0,3.0,1.0,0.8350897697696105,0.13391011977926856,Walking,chest
5258,13.0,z,4096.0,3.0,1.0,0.8278122111393542,0.13882321167025008,Walking,chest
5259,13.0,z,1024.0,3.0,2.0,0.943523017923977,0.051342793775068896,Walking,chest
5260,13.0,z,2048.0,3.0,2.0,0.944623754001677,0.05028806794400453,Walking,chest
5261,13.0,z,4096.0,3.0,2.0,0.9409233371654252,0.05335789201981735,Walking,chest
5262,13.0,z,1024.0,3.0,3.0,0.981460223525403,0.017712771237304633,Walking,chest
5263,13.0,z,2048.0,3.0,3.0,0.9779779568527069,0.020934136431050517,Walking,chest
5264,13.0,z,4096.0,3.0,3.0,0.9775329316891377,0.02131807157047852,Walking,chest
5265,13.0,z,1024.0,4.0,1.0,0.7649756915576131,0.21909999168710934,Walking,chest
5266,13.0,z,2048.0,4.0,1.0,0.7654911189107815,0.21724523206730942,Walking,chest
5267,13.0,z,4096.0,4.0,1.0,0.7555572349561295,0.2241837851806065,Walking,chest
5268,13.0,z,1024.0,4.0,2.0,0.8973093239334026,0.12468609888263842,Walking,chest
5269,13.0,z,2048.0,4.0,2.0,0.9015659290249894,0.11710862647576763,Walking,chest
5270,13.0,z,4096.0,4.0,2.0,0.8978097753834813,0.12079049117324961,Walking,chest
5271,13.0,z,1024.0,4.0,3.0,0.9328482078519564,0.08811465962678319,Walking,chest
5272,13.0,z,2048.0,4.0,3.0,0.9339496384269793,0.0843374325938604,Walking,chest
5273,13.0,z,4096.0,4.0,3.0,0.9384083827530543,0.07898001993517094,Walking,chest
5274,13.0,z,1024.0,5.0,1.0,0.719473385750154,0.30577446387313545,Walking,chest
5275,13.0,z,2048.0,5.0,1.0,0.7252769543818417,0.29766114080895456,Walking,chest
5276,13.0,z,4096.0,5.0,1.0,0.7164115734910232,0.3016763528699015,Walking,chest
5277,13.0,z,1024.0,5.0,2.0,0.8407992856464568,0.2465811501302301,Walking,chest
5278,13.0,z,2048.0,5.0,2.0,0.8565486134782133,0.21676330855904247,Walking,chest
5279,13.0,z,4096.0,5.0,2.0,0.8594882213279755,0.211730566909964,Walking,chest
5280,13.0,z,1024.0,5.0,3.0,0.8514889176720665,0.23899740867959712,Walking,chest
5281,13.0,z,2048.0,5.0,3.0,0.8683714767703387,0.20729560976422914,Walking,chest
5282,13.0,z,4096.0,5.0,3.0,0.883788858826698,0.18283330048679586,Walking,chest
5283,13.0,z,1024.0,6.0,1.0,0.6665227812776089,0.41883610679813,Walking,chest
5284,13.0,z,2048.0,6.0,1.0,0.6859161342299305,0.39638407636687717,Walking,chest
5285,13.0,z,4096.0,6.0,1.0,0.6836454080590595,0.38872946269726416,Walking,chest
5286,13.0,z,1024.0,6.0,2.0,0.762759865570693,0.4107919604980873,Walking,chest
5287,13.0,z,2048.0,6.0,2.0,0.7919093264765082,0.3680825059419554,Walking,chest
5288,13.0,z,4096.0,6.0,2.0,0.8074822939295433,0.34055849102794145,Walking,chest
5289,13.0,z,1024.0,6.0,3.0,0.7566188090510677,0.415951546688502,Walking,chest
5290,13.0,z,2048.0,6.0,3.0,0.7876277051526206,0.37661568995048117,Walking,chest
5291,13.0,z,4096.0,6.0,3.0,0.8102170897712101,0.34149282625228,Walking,chest
5292,13.0,x,1024.0,3.0,1.0,0.9183240664946957,0.07218772265310673,Running,chest
